,ticker,sector,sub-industry,returns,totalYears
5026,TOVX,Healthcare,Biotechnology,0.5882352941176471,17
5027,TOWN,Financial Services,Banks—Regional,0.5416666666666666,24
5028,TOYO,Technology,Solar,1.0,2
5029,TPB,Consumer Defensive,Tobacco,0.5714285714285714,7
5030,TPC,Industrials,Engineering & Construction,0.64,50
5031,TPCS,Industrials,Metal Fabrication,0.4375,16
5032,TPG,Financial Services,Asset Management,0.5,2
5033,TPGXL,,,,0
5034,TPH,Consumer Cyclical,Residential Construction,0.5454545454545454,11
5035,TPIC,Industrials,Specialty Industrial Machinery,0.5714285714285714,7
5036,TPL,Energy,Oil & Gas E&P,0.7727272727272727,44
5037,TPR,Consumer Cyclical,Luxury Goods,0.782608695652174,23
5038,TPST,Healthcare,Biotechnology,0.36363636363636365,11
5039,TPTA,,,0.5,2
5040,TPVG,Financial Services,Asset Management,0.7,10
5041,TPZ,Financial Services,Asset Management,0.7857142857142857,14
5042,TR,Consumer Defensive,Confectioners,0.6363636363636364,44
5043,TRAK,Technology,Software—Application,0.5416666666666666,24
5044,TRAW,Healthcare,Biotechnology,0.6,10
5045,TRC,Industrials,Conglomerates,0.6590909090909091,44
5046,TRDA,Healthcare,Biotechnology,0.0,2
5047,TREE,Financial Services,Financial Conglomerates,0.4666666666666667,15
5048,TREX,Industrials,Building Products & Equipment,0.64,25
5049,TRGP,Energy,Oil & Gas Midstream,0.6923076923076923,13
5050,TRIB,Healthcare,Medical Devices,0.5806451612903226,31
5051,TRIN,Financial Services,Credit Services,0.3333333333333333,3
5052,TRINL,,,1.0,1
5053,TRINZ,,,,0
5054,TRIP,Consumer Cyclical,Travel Services,0.4166666666666667,12
5055,TRMB,Technology,Scientific & Technical Instruments,0.6363636363636364,33
5056,TRMD,Energy,Oil & Gas Midstream,0.6666666666666666,6
5057,TRMK,Financial Services,Banks—Regional,0.5454545454545454,44
5058,TRN,Industrials,Railroads,0.6,50
5059,TRNO,Real Estate,REIT—Industrial,0.5714285714285714,14
5060,TRNR,Consumer Cyclical,Personal Services,0.0,1
5061,TRNS,Industrials,Industrial Distribution,0.5,46
5062,TROO,Technology,Software—Application,0.5625,16
5063,TROW,Financial Services,Asset Management,0.5789473684210527,38
5064,TROX,Basic Materials,Chemicals,0.6923076923076923,13
5065,TRP,Energy,Oil & Gas Midstream,0.4878048780487805,41
5066,TRS,Consumer Cyclical,Packaging & Containers,0.5,16
5067,TRST,Financial Services,Banks—Regional,0.4634146341463415,41
5068,TRT,Technology,Semiconductor Equipment & Materials,0.45161290322580644,31
5069,TRTX,Real Estate,REIT—Mortgage,0.5,6
5070,TRUE,Communication Services,Internet Content & Information,0.5555555555555556,9
5071,TRUG,Communication Services,Electronic Gaming & Multimedia,0.5,2
5072,TRUP,Financial Services,Insurance—Specialty,0.4444444444444444,9
5073,TRV,Financial Services,Insurance—Property & Casualty,0.6041666666666666,48
5074,TRVG,Communication Services,Internet Content & Information,0.5714285714285714,7
5075,TRVI,Healthcare,Biotechnology,0.75,4
5076,TRVN,Healthcare,Biotechnology,0.4,10
5077,TRX,Basic Materials,Gold,0.5555555555555556,18
5078,TS,Energy,Oil & Gas Equipment & Services,0.5714285714285714,21
5079,TSBK,Financial Services,Banks—Regional,0.5,26
5080,TSBX,Healthcare,Biotechnology,,0
5081,TSCO,Consumer Cyclical,Specialty Retail,0.7,30
5082,TSE,Basic Materials,Specialty Chemicals,0.5555555555555556,9
5083,TSEM,Technology,Semiconductors,0.6551724137931034,29
5084,TSHA,Healthcare,Biotechnology,0.0,3
5085,TSI,Financial Services,Asset Management,0.5405405405405406,37
5086,TSLA,Consumer Cyclical,Auto Manufacturers,0.38461538461538464,13
5087,TSLX,Financial Services,Asset Management,0.6,10
5088,TSN,Consumer Defensive,Farm Products,0.5681818181818182,44
5089,TSQ,Communication Services,Advertising Agencies,0.5555555555555556,9
5090,TSVT,Healthcare,Biotechnology,0.5,2
5091,TT,Industrials,Building Products & Equipment,0.75,44
5092,TTC,Industrials,Tools & Accessories,0.7272727272727273,44
5093,TTD,Technology,Software—Application,0.42857142857142855,7
5094,TTE,Energy,Oil & Gas Integrated,0.625,32
5095,TTEC,Technology,Information Technology Services,0.5925925925925926,27
5096,TTEK,Industrials,Engineering & Construction,0.4375,32
5097,TTI,Energy,Oil & Gas Equipment & Services,0.6470588235294118,34
5098,TTMI,Technology,Electronic Components,0.6086956521739131,23
5099,TTNP,Healthcare,Biotechnology,0.5714285714285714,28
5100,TTOO,Healthcare,Diagnostics & Research,0.5555555555555556,9
5101,TTP,Financial Services,Asset Management,0.5833333333333334,12
5102,TTSH,Consumer Cyclical,Home Improvement Retail,0.6363636363636364,11
5103,TTWO,Communication Services,Electronic Gaming & Multimedia,0.4074074074074074,27
5104,TU,Communication Services,Telecom Services,0.4444444444444444,27
5105,TURB,Technology,Solar,,0
5106,TUSK,Industrials,Conglomerates,0.42857142857142855,7
5107,TUYA,Technology,Software—Infrastructure,1.0,3
5108,TV,Communication Services,Telecom Services,0.5666666666666667,30
5109,TVC,,,0.4,25
5110,TVE,,,0.4166666666666667,24
5111,TVGN,Healthcare,Biotechnology,0.5,2
5112,TVTX,Healthcare,Biotechnology,0.45454545454545453,11
5113,TW,Financial Services,Capital Markets,0.6,5
5114,TWI,Industrials,Farm & Heavy Construction Machinery,0.8,30
5115,TWIN,Industrials,Specialty Industrial Machinery,0.6590909090909091,44
5116,TWKS,Technology,Information Technology Services,1.0,2
5117,TWLO,Technology,Software—Infrastructure,0.7142857142857143,7
5118,TWN,Financial Services,Asset Management,0.6756756756756757,37
5119,TWO,Real Estate,REIT—Mortgage,0.6428571428571429,14
5120,TX,Basic Materials,Steel,0.5,18
5121,TXG,Healthcare,Health Information Services,0.5,4
5122,TXMD,Healthcare,Drug Manufacturers—Specialty & Generic,0.5625,16
5123,TXN,Technology,Semiconductors,0.6078431372549019,51
5124,TXNM,Utilities,Utilities—Regulated Electric,0.5294117647058824,51
5125,TXO,Energy,Oil & Gas E&P,1.0,1
5126,TXRH,Consumer Cyclical,Restaurants,0.631578947368421,19
5127,TXT,Industrials,Aerospace & Defense,0.6078431372549019,51
5128,TY,Financial Services,Asset Management,0.5454545454545454,44
5129,TYGO,Technology,Solar,1.0,2
5130,TYL,Technology,Software—Application,0.5454545454545454,44
5131,TYRA,Healthcare,Biotechnology,1.0,2
5132,TZOO,Communication Services,Advertising Agencies,0.7142857142857143,21
5133,TpC,Industrials,Engineering & Construction,0.64,50
5134,U,Technology,Software—Application,0.6666666666666666,3
5135,UA,Consumer Cyclical,Apparel Manufacturing,0.625,8
5136,UAL,Industrials,Airlines,0.5555555555555556,18
5137,UAMY,Basic Materials,Other Industrial Metals & Mining,0.5,24
5138,UAN,Basic Materials,Agricultural Inputs,0.6923076923076923,13
5139,UAVS,Technology,Computer Hardware,0.625,16
5140,UBCP,Financial Services,Banks—Regional,0.6451612903225806,31
5141,UBER,Technology,Software—Application,0.75,4
5142,UBFO,Financial Services,Banks—Regional,0.6,25
5143,UBS,Financial Services,Banks—Diversified,0.5652173913043478,23
5144,UBSI,Financial Services,Banks—Regional,0.4166666666666667,36
5145,UBXG,Technology,Software—Infrastructure,,0
5146,UCAR,Consumer Cyclical,Auto & Truck Dealerships,0.0,1
5147,UCB,Financial Services,Banks—Regional,0.45454545454545453,22
5148,UCIB,,,0.625,8
5149,UCL,Communication Services,Telecom Services,1.0,3
5150,UCTT,Technology,Semiconductor Equipment & Materials,0.55,20
5151,UDMY,Consumer Defensive,Education & Training Services,0.5,2
5152,UDR,Real Estate,REIT—Residential,0.5454545454545454,44
5153,UEC,Energy,Uranium,0.5294117647058824,17
5154,UEIC,Technology,Consumer Electronics,0.4838709677419355,31
5155,UFCS,Financial Services,Insurance—Property & Casualty,0.5227272727272727,44
5156,UFI,Consumer Cyclical,Textile Manufacturing,0.6136363636363636,44
5157,UFPI,Basic Materials,Lumber & Wood Production,0.6,30
5158,UFPT,Healthcare,Medical Devices,0.7,30
5159,UG,Consumer Defensive,Household & Personal Products,0.6136363636363636,44
5160,UGI,Utilities,Utilities—Regulated Gas,0.47058823529411764,51
5161,UGP,Energy,Oil & Gas Refining & Marketing,0.5,24
5162,UHAL,Industrials,Rental & Leasing Services,0.4827586206896552,29
5163,UHG,Consumer Cyclical,Residential Construction,1.0,3
5164,UHS,Healthcare,Medical Care Facilities,0.7380952380952381,42
5165,UHT,Real Estate,REIT—Healthcare Facilities,0.5405405405405406,37
5166,UI,Technology,Communication Equipment,0.5,12
5167,UIS,Technology,Information Technology Services,0.5490196078431373,51
5168,UK,Real Estate,Real Estate Services,0.5,4
5169,UL,Consumer Defensive,Household & Personal Products,0.5681818181818182,44
5170,ULCC,Industrials,Airlines,0.3333333333333333,3
5171,ULH,Industrials,Trucking,0.5789473684210527,19
5172,ULS,Industrials,Specialty Business Services,,0
5173,ULTA,Consumer Cyclical,Specialty Retail,0.6875,16
5174,ULY,Technology,Software—Application,,0
5175,UMAC,Financial Services,Shell Companies,,0
5176,UMBF,Financial Services,Banks—Regional,0.6136363636363636,44
5177,UMC,Technology,Semiconductors,0.6956521739130435,23
5178,UMH,Real Estate,REIT—Residential,0.5384615384615384,39
5179,UNB,Financial Services,Banks—Regional,0.5416666666666666,24
5180,UNCY,Healthcare,Biotechnology,1.0,2
5181,UNF,Industrials,Specialty Business Services,0.6,40
5182,UNFI,Consumer Defensive,Food Distribution,0.5185185185185185,27
5183,UNH,Healthcare,Healthcare Plans,0.5384615384615384,39
5184,UNIT,Real Estate,REIT—Specialty,0.3333333333333333,9
5185,UNM,Financial Services,Insurance—Life,0.5405405405405406,37
5186,UNMA,,,0.4,5
5187,UNP,Industrials,Railroads,0.5681818181818182,44
5188,UONE,Communication Services,Broadcasting,0.6666666666666666,24
5189,UONEK,Communication Services,Broadcasting,0.6521739130434783,23
5190,UP,Industrials,Airports & Air Services,0.3333333333333333,3
5191,UPBD,Technology,Software—Application,0.6206896551724138,29
5192,UPC,Healthcare,Drug Manufacturers—Specialty & Generic,0.3333333333333333,3
5193,UPLD,Technology,Software—Application,0.4444444444444444,9
5194,UPS,Industrials,Integrated Freight & Logistics,0.5416666666666666,24
5195,UPST,Financial Services,Credit Services,0.3333333333333333,3
5196,UPWK,Communication Services,Internet Content & Information,0.6,5
5197,URBN,Consumer Cyclical,Apparel Retail,0.5,30
5198,URG,Energy,Uranium,0.6666666666666666,15
5199,URGN,Healthcare,Biotechnology,0.5,6
5200,URI,Industrials,Rental & Leasing Services,0.6923076923076923,26
5201,UROY,Energy,Uranium,0.3333333333333333,3
5202,USA,Financial Services,Asset Management,0.6486486486486487,37
5203,USAC,Energy,Oil & Gas Equipment & Services,0.6363636363636364,11
5204,USAP,Basic Materials,Steel,0.7586206896551724,29
5205,USAS,Basic Materials,Other Industrial Metals & Mining,0.6,20
5206,USB,Financial Services,Banks—Regional,0.6,50
5207,USCB,Financial Services,Banks—Regional,0.0,2
5208,USEA,Industrials,Marine Shipping,1.0,1
5209,USFD,Consumer Defensive,Food Distribution,0.8571428571428571,7
5210,USGO,Basic Materials,Other Industrial Metals & Mining,1.0,1
5211,USIO,Technology,Software—Infrastructure,0.48,25
5212,USLM,Basic Materials,Building Materials,0.6363636363636364,44
5213,USM,Communication Services,Telecom Services,0.5428571428571428,35
5214,USML,,,0.6666666666666666,3
5215,USNA,Consumer Defensive,Packaged Foods,0.4666666666666667,30
5216,USOI,,,0.42857142857142855,7
5217,UTF,Financial Services,Asset Management,0.55,20
5218,UTG,Financial Services,Asset Management,0.7,20
5219,UTHR,Healthcare,Biotechnology,0.4166666666666667,24
5220,UTI,Consumer Defensive,Education & Training Services,0.65,20
5221,UTL,Utilities,Utilities—Diversified,0.5641025641025641,39
5222,UTMD,Healthcare,Medical Instruments & Supplies,0.56,25
5223,UTSI,Technology,Communication Equipment,0.625,24
5224,UTZ,Consumer Defensive,Packaged Foods,0.8,5
5225,UUU,Industrials,Security & Protection Services,0.5,42
5226,UVE,Financial Services,Insurance—Property & Casualty,0.6,20
5227,UVSP,Financial Services,Banks—Regional,0.46153846153846156,26
5228,UVV,Consumer Defensive,Tobacco,0.6078431372549019,51
5229,UWMC,Financial Services,Mortgage Finance,0.6666666666666666,3
5230,UXIN,Consumer Cyclical,Auto & Truck Dealerships,0.2,5
5231,UZD,,,0.3333333333333333,3
5232,UZE,,,0.6666666666666666,3
5233,UZF,,,1.0,2
5234,V,Financial Services,Credit Services,0.6875,16
5235,VAC,Consumer Cyclical,Resorts & Casinos,0.5,12
5236,VAL,Energy,Oil & Gas Equipment & Services,0.0,2
5237,VALE,Basic Materials,Other Industrial Metals & Mining,0.5454545454545454,22
5238,VALN,Healthcare,Biotechnology,0.5,2
5239,VALU,Financial Services,Financial Data & Stock Exchanges,0.65,40
5240,VANI,Healthcare,Biotechnology,0.6666666666666666,9
5241,VATE,Industrials,Engineering & Construction,0.7142857142857143,14
5242,VBF,Financial Services,Asset Management,0.4878048780487805,41
5243,VBNK,Financial Services,Banks—Regional,1.0,2
5244,VBTX,Financial Services,Banks—Regional,0.5555555555555556,9
5245,VC,Consumer Cyclical,Auto Parts,0.46153846153846156,13
5246,VCEL,Healthcare,Biotechnology,0.5185185185185185,27
5247,VCIG,Industrials,Consulting Services,0.0,1
5248,VCNX,Healthcare,Biotechnology,0.6,5
5249,VCSA,Technology,Software—Application,0.3333333333333333,3
5250,VCTR,Financial Services,Asset Management,0.8333333333333334,6
5251,VCYT,Healthcare,Diagnostics & Research,0.6,10
5252,VECO,Technology,Semiconductor Equipment & Materials,0.6896551724137931,29
5253,VEEA,Technology,Information Technology Services,1.0,2
5254,VEEE,Consumer Cyclical,Recreational Vehicles,0.5,2
5255,VEEV,Healthcare,Health Information Services,0.5,10
5256,VEL,Financial Services,Mortgage Finance,0.75,4
5257,VEON,Communication Services,Telecom Services,0.5555555555555556,27
5258,VERA,Healthcare,Biotechnology,0.5,2
5259,VERB,Technology,Software—Application,0.7777777777777778,9
5260,VERO,Healthcare,Medical Devices,0.5,6
5261,VERU,Healthcare,Biotechnology,0.76,25
5262,VERV,Healthcare,Biotechnology,0.0,2
5263,VERX,Technology,Software—Application,0.3333333333333333,3
5264,VET,Energy,Oil & Gas E&P,0.6153846153846154,13
5265,VEV,Consumer Cyclical,Auto Manufacturers,0.125,8
5266,VFC,Consumer Cyclical,Apparel Manufacturing,0.4318181818181818,44
5267,VFF,Consumer Defensive,Farm Products,0.4,5
5268,VFL,Financial Services,Asset Management,0.5483870967741935,31
5269,VGAS,Utilities,Utilities—Renewable,0.5,2
5270,VGI,Financial Services,Asset Management,0.6666666666666666,12
5271,VGM,Financial Services,Asset Management,0.5,32
5272,VGR,Consumer Defensive,Tobacco,0.5,36
5273,VGZ,Basic Materials,Gold,0.5641025641025641,39
5274,VHC,Technology,Software—Infrastructure,0.6666666666666666,24
5275,VHI,Basic Materials,Chemicals,0.6818181818181818,44
5276,VIASP,Utilities,Utilities—Regulated Electric,0.2857142857142857,7
5277,VIAV,Technology,Communication Equipment,0.6,30
5278,VICR,Technology,Electronic Components,0.5,34
5279,VIGL,Healthcare,Biotechnology,0.0,2
5280,VINC,Healthcare,Biotechnology,0.6666666666666666,3
5281,VINE,Consumer Defensive,Beverages—Wineries & Distilleries,0.5,2
5282,VINO,Real Estate,Real Estate—Diversified,0.6666666666666666,3
5283,VINP,Financial Services,Asset Management,0.0,3
5284,VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.6,5
5285,VIPS,Consumer Cyclical,Internet Retail,0.6666666666666666,12
5286,VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.38636363636363635,44
5287,VIRI,Healthcare,Biotechnology,0.6666666666666666,3
5288,VIRT,Financial Services,Capital Markets,0.8888888888888888,9
5289,VIRX,Healthcare,Biotechnology,0.7222222222222222,18
5290,VISL,Technology,Communication Equipment,0.6666666666666666,12
5291,VIST,Energy,Oil & Gas E&P,0.5,4
5292,VITL,Consumer Defensive,Farm Products,0.3333333333333333,3
5293,VIV,Communication Services,Telecom Services,0.6,25
5294,VIVK,Energy,Oil & Gas Integrated,0.42857142857142855,14
5295,VKQ,Financial Services,Asset Management,0.5625,32
5296,VKTX,Healthcare,Biotechnology,0.5555555555555556,9
5297,VLCN,Consumer Cyclical,Auto Manufacturers,0.0,2
5298,VLGEA,Consumer Defensive,Grocery Stores,0.5098039215686274,51
5299,VLN,Technology,Semiconductors,0.5,2
5300,VLO,Energy,Oil & Gas Refining & Marketing,0.7380952380952381,42
5301,VLRS,Industrials,Airlines,0.5,10
5302,VLT,Financial Services,Asset Management,0.6,35
5303,VLTO,Industrials,Pollution & Treatment Controls,,0
5304,VLYPO,Financial Services,Banks—Regional,0.0,5
5305,VLYPP,Financial Services,Banks—Regional,0.4,5
5306,VMAR,Consumer Cyclical,Recreational Vehicles,0.0,3
5307,VMC,Basic Materials,Building Materials,0.6666666666666666,51
5308,VMCA,Financial Services,Shell Companies,0.5,2
5309,VMCAU,Financial Services,Shell Companies,1.0,2
5310,VMD,Healthcare,Medical Devices,1.0,4
5311,VMEO,Technology,Software—Application,1.0,2
5312,VMO,Financial Services,Asset Management,0.5483870967741935,31
5313,VNCE,Consumer Cyclical,Apparel Manufacturing,0.5,10
5314,VNDA,Healthcare,Biotechnology,0.4444444444444444,18
5315,VNET,Technology,Information Technology Services,0.38461538461538464,13
5316,VNO,Real Estate,REIT—Office,0.6363636363636364,44
5317,VNOM,Energy,Oil & Gas Midstream,0.6666666666666666,9
5318,VNOpN,,,0.0,3
5319,VNRX,Healthcare,Diagnostics & Research,0.4166666666666667,12
5320,VNT,Technology,Scientific & Technical Instruments,0.6666666666666666,3
5321,VOC,Energy,Oil & Gas E&P,0.6666666666666666,12
5322,VOD,Communication Services,Telecom Services,0.5714285714285714,35
5323,VOR,Healthcare,Biotechnology,0.6666666666666666,3
5324,VOXR,Basic Materials,Other Precious Metals & Mining,0.6666666666666666,3
5325,VOXX,Technology,Consumer Electronics,0.5,32
5326,VOYA,Financial Services,Financial Conglomerates,0.6,10
5327,VPV,Financial Services,Asset Management,0.5333333333333333,30
5328,VRA,Consumer Cyclical,Footwear & Accessories,0.38461538461538464,13
5329,VRAR,Technology,Software—Infrastructure,0.5,2
5330,VRAX,Healthcare,Biotechnology,0.0,1
5331,VRCA,Healthcare,Biotechnology,0.6,5
5332,VRDN,Healthcare,Biotechnology,0.6666666666666666,9
5333,VRE,Real Estate,REIT—Residential,0.5172413793103449,29
5334,VREX,Healthcare,Medical Devices,0.42857142857142855,7
5335,VRM,Consumer Cyclical,Auto & Truck Dealerships,0.3333333333333333,3
5336,VRN,Energy,Oil & Gas E&P,0.6,20
5337,VRNA,Healthcare,Biotechnology,0.5714285714285714,7
5338,VRNS,Technology,Software—Infrastructure,0.5,10
5339,VRNT,Technology,Software—Infrastructure,0.5238095238095238,21
5340,VRPX,Healthcare,Biotechnology,0.3333333333333333,3
5341,VRRM,Industrials,Infrastructure Operations,0.5714285714285714,7
